KOG_ID	ko01100_module_ID
K08680	M00932: Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
K02549	M00932: Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
K14759	M00932: Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
K01911	M00932: Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
K14760	M00932: Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
K01661	M00932: Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
K19222	M00932: Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
K12073	M00932: Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
K23094	M00932: Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
K17872	M00932: Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
K23095	M00932: Phylloquinone_biosynthesis_chorismate_phytyl_PP_phylloquinol
K12501	M00933: Plastoquinone_biosynthesis_homogentisate_solanesyl_PP_plastoquinol
K12502	M00933: Plastoquinone_biosynthesis_homogentisate_solanesyl_PP_plastoquinol
K24528	M00934: Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
K24559	M00934: Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
K24560	M00934: Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
K24561	M00934: Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
K24562	M00934: Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
K24529	M00934: Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
K24292	M00934: Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
K24530	M00934: Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
K24531	M00934: Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
K21540	M00934: Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
K21539	M00934: Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
K24390	M00934: Mycinamicin_biosynthesis_malonyl_CoA_methylmalonyl_CoA_protomycinolide_IV_mycinamicin_II
K09733	M00935: Methanofuran_biosynthesis
K19793	M00935: Methanofuran_biosynthesis
K07144	M00935: Methanofuran_biosynthesis
K18933	M00935: Methanofuran_biosynthesis
K06914	M00935: Methanofuran_biosynthesis
K07072	M00935: Methanofuran_biosynthesis
K01593	M00936: Melatonin_biosynthesis_plants_tryptophan_serotonin_melatonin
K24541	M00936: Melatonin_biosynthesis_plants_tryptophan_serotonin_melatonin
K22450	M00936: Melatonin_biosynthesis_plants_tryptophan_serotonin_melatonin
K22588	M00936: Melatonin_biosynthesis_plants_tryptophan_serotonin_melatonin
K13066	M00936: Melatonin_biosynthesis_plants_tryptophan_serotonin_melatonin
K15316	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K17643	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K17644	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K17645	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K17652	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K17646	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K24440	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K24855	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K17648	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K24439	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K24856	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K24438	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K24857	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K24858	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K17649	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K17650	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K17651	M00937: Aflatoxin_biosynthesis_malonyl_CoA_aflatoxin_B1
K00525	M00938: Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
K00526	M00938: Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
K10807	M00938: Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
K10808	M00938: Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
K00940	M00938: Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
K18533	M00938: Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
K01520	M00938: Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
K00560	M00938: Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
K13998	M00938: Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
K03465	M00938: Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
K00943	M00938: Pyrimidine_deoxyribonucleotide_biosynthesis_UDP_dTTP
K09018	M00939: Pyrimidine_degradation_uracil_3_hydroxypropanoate
K09024	M00939: Pyrimidine_degradation_uracil_3_hydroxypropanoate
K09020	M00939: Pyrimidine_degradation_uracil_3_hydroxypropanoate
K09021	M00939: Pyrimidine_degradation_uracil_3_hydroxypropanoate
K09023	M00939: Pyrimidine_degradation_uracil_3_hydroxypropanoate
K09019	M00939: Pyrimidine_degradation_uracil_3_hydroxypropanoate
K16066	M00939: Pyrimidine_degradation_uracil_3_hydroxypropanoate
K00660	M00940: Flavanone_biosynthesis_p_coumaroyl_CoA_liquiritigenin
K08243	M00940: Flavanone_biosynthesis_p_coumaroyl_CoA_liquiritigenin
K01859	M00940: Flavanone_biosynthesis_p_coumaroyl_CoA_liquiritigenin
K13257	M00941: Isoflavone_biosynthesis_liquiritigenin_naringenin_daidzein_genistein
K13258	M00941: Isoflavone_biosynthesis_liquiritigenin_naringenin_daidzein_genistein
K13259	M00942: Pterocarpan_biosynthesis_daidzein_medicarpin
K13260	M00942: Pterocarpan_biosynthesis_daidzein_medicarpin
K05281	M00942: Pterocarpan_biosynthesis_daidzein_medicarpin
K13265	M00942: Pterocarpan_biosynthesis_daidzein_medicarpin
K25075	M00942: Pterocarpan_biosynthesis_daidzein_medicarpin
K13382	M00943: Reticuline_biosynthesis_dopamine_4HPAA_S_reticuline
K13383	M00943: Reticuline_biosynthesis_dopamine_4HPAA_S_reticuline
K13384	M00943: Reticuline_biosynthesis_dopamine_4HPAA_S_reticuline
K13385	M00943: Reticuline_biosynthesis_dopamine_4HPAA_S_reticuline
K13386	M00943: Reticuline_biosynthesis_dopamine_4HPAA_S_reticuline
K22093	M00944: Morphine_biosynthesis_S_reticuline_morphine
K13391	M00944: Morphine_biosynthesis_S_reticuline_morphine
K13392	M00944: Morphine_biosynthesis_S_reticuline_morphine
K13393	M00944: Morphine_biosynthesis_S_reticuline_morphine
K01742	M00944: Morphine_biosynthesis_S_reticuline_morphine
K14975	M00944: Morphine_biosynthesis_S_reticuline_morphine
K14976	M00944: Morphine_biosynthesis_S_reticuline_morphine
K13394	M00944: Morphine_biosynthesis_S_reticuline_morphine
K00307	M00945: Sanguinarine_biosynthesis_S_reticuline_sanguinarine
K21070	M00945: Sanguinarine_biosynthesis_S_reticuline_sanguinarine
K13395	M00945: Sanguinarine_biosynthesis_S_reticuline_sanguinarine
K13396	M00945: Sanguinarine_biosynthesis_S_reticuline_sanguinarine
K21692	M00945: Sanguinarine_biosynthesis_S_reticuline_sanguinarine
K21693	M00945: Sanguinarine_biosynthesis_S_reticuline_sanguinarine
K22089	M00945: Sanguinarine_biosynthesis_S_reticuline_sanguinarine
K00307	M00946: Noscapine_biosynthesis_S_reticuline_noscapine
K13397	M00946: Noscapine_biosynthesis_S_reticuline_noscapine
K13395	M00946: Noscapine_biosynthesis_S_reticuline_noscapine
K13396	M00946: Noscapine_biosynthesis_S_reticuline_noscapine
K20621	M00946: Noscapine_biosynthesis_S_reticuline_noscapine
K22094	M00946: Noscapine_biosynthesis_S_reticuline_noscapine
K22095	M00946: Noscapine_biosynthesis_S_reticuline_noscapine
K22096	M00946: Noscapine_biosynthesis_S_reticuline_noscapine
K23157	M00946: Noscapine_biosynthesis_S_reticuline_noscapine
K23158	M00946: Noscapine_biosynthesis_S_reticuline_noscapine
K22097	M00946: Noscapine_biosynthesis_S_reticuline_noscapine
K22098	M00946: Noscapine_biosynthesis_S_reticuline_noscapine
K19746	M00947: D_Arginine_racemization_D_arginine_L_arginine
K19744	M00947: D_Arginine_racemization_D_arginine_L_arginine
K12658	M00948: Hydroxyproline_degradation_trans_4_hydroxy_L_proline_2_oxoglutarate
K21060	M00948: Hydroxyproline_degradation_trans_4_hydroxy_L_proline_2_oxoglutarate
K22549	M00948: Hydroxyproline_degradation_trans_4_hydroxy_L_proline_2_oxoglutarate
K21061	M00948: Hydroxyproline_degradation_trans_4_hydroxy_L_proline_2_oxoglutarate
K22550	M00948: Hydroxyproline_degradation_trans_4_hydroxy_L_proline_2_oxoglutarate
K21062	M00948: Hydroxyproline_degradation_trans_4_hydroxy_L_proline_2_oxoglutarate
K13877	M00948: Hydroxyproline_degradation_trans_4_hydroxy_L_proline_2_oxoglutarate
K01780	M00949: Staphylopine_biosynthesis_L_histidine_staphylopine
K23120	M00949: Staphylopine_biosynthesis_L_histidine_staphylopine
K23122	M00949: Staphylopine_biosynthesis_L_histidine_staphylopine
K00652	M00950: Biotin_biosynthesis_BioU_pathway_pimeloyl_ACP_CoA_biotin
K25570	M00950: Biotin_biosynthesis_BioU_pathway_pimeloyl_ACP_CoA_biotin
K01935	M00950: Biotin_biosynthesis_BioU_pathway_pimeloyl_ACP_CoA_biotin
K01012	M00950: Biotin_biosynthesis_BioU_pathway_pimeloyl_ACP_CoA_biotin
K25562	M00951: Cremeomycin_biosynthesis_aspartate_3_4_AHBA_cremeomycin
K25597	M00951: Cremeomycin_biosynthesis_aspartate_3_4_AHBA_cremeomycin
K25563	M00951: Cremeomycin_biosynthesis_aspartate_3_4_AHBA_cremeomycin
K25594	M00951: Cremeomycin_biosynthesis_aspartate_3_4_AHBA_cremeomycin
K25598	M00951: Cremeomycin_biosynthesis_aspartate_3_4_AHBA_cremeomycin
K13222	M00952: Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
K13223	M00952: Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
K13224	M00952: Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
K13225	M00952: Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
K13226	M00952: Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
K13227	M00952: Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
K13229	M00952: Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
K13230	M00952: Benzoxazinoid_biosynthesis_indoleglycerol_phosphate_DIMBOA_glucoside
K00789	M00953: Mugineic_acid_biosynthesis_methionine_3_epihydroxymugineic_acid
K05953	M00953: Mugineic_acid_biosynthesis_methionine_3_epihydroxymugineic_acid
K14271	M00953: Mugineic_acid_biosynthesis_methionine_3_epihydroxymugineic_acid
K22374	M00953: Mugineic_acid_biosynthesis_methionine_3_epihydroxymugineic_acid
K18054	M00953: Mugineic_acid_biosynthesis_methionine_3_epihydroxymugineic_acid
K01582	M00956: Lysine_degradation_bacteria_L_lysine_succinate
K09251	M00956: Lysine_degradation_bacteria_L_lysine_succinate
K00137	M00956: Lysine_degradation_bacteria_L_lysine_succinate
K07250	M00956: Lysine_degradation_bacteria_L_lysine_succinate
K00135	M00956: Lysine_degradation_bacteria_L_lysine_succinate
K15737	M00956: Lysine_degradation_bacteria_L_lysine_succinate
K15736	M00956: Lysine_degradation_bacteria_L_lysine_succinate
K00468	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K01506	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K14268	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K07250	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K00135	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K15737	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K15736	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K01041	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K00252	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K01692	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K01825	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K01782	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K01825	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K01782	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K00626	M00957: Lysine_degradation_bacteria_L_lysine_glutarate_succinate_acetyl_CoA
K01490	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K01081	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K19970	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K03787	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K18550	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K01081	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K19970	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K11751	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K03787	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K02566	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K08693	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K01488	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K19572	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K05810	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K03783	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K03784	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K09913	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K05810	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K00106	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K00087	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K13479	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K13480	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K13481	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K13482	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K11177	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K11178	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K13483	M00958: Adenine_ribonucleotide_degradation_AMP_Urate
K01081	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K19970	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K11751	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K03787	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K02566	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K08693	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K20881	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K03783	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K03784	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K09913	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K05810	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K01487	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K00106	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K00087	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K13479	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K13480	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K13481	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K13482	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K11177	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K11178	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K13483	M00959: Guanine_ribonucleotide_degradation_GMP_Urate
K25316	M00960: Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
K25317	M00960: Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
K26064	M00960: Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
K13609	M00960: Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
K26065	M00960: Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
K26061	M00960: Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
K26062	M00960: Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
K25986	M00960: Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
K26063	M00960: Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
K15737	M00960: Lysine_degradation_bacteria_L_lysine_D_lysine_succinate
K26037	M00961: Betacyanin_biosynthesis_L_tyrosine_amaranthin
K15777	M00961: Betacyanin_biosynthesis_L_tyrosine_amaranthin
K15776	M00961: Betacyanin_biosynthesis_L_tyrosine_amaranthin
K15774	M00961: Betacyanin_biosynthesis_L_tyrosine_amaranthin
K26038	M00961: Betacyanin_biosynthesis_L_tyrosine_amaranthin
K22433	M00962: Psilocybin_biosynthesis_tryptophan_psilocybin
K22434	M00962: Psilocybin_biosynthesis_tryptophan_psilocybin
K22435	M00962: Psilocybin_biosynthesis_tryptophan_psilocybin
K22436	M00962: Psilocybin_biosynthesis_tryptophan_psilocybin
K14130	M00963: Chanoclavine_aldehyde_biosynthesis_tryptophan_chanoclavine_I_aldehyde
K18884	M00963: Chanoclavine_aldehyde_biosynthesis_tryptophan_chanoclavine_I_aldehyde
K17746	M00963: Chanoclavine_aldehyde_biosynthesis_tryptophan_chanoclavine_I_aldehyde
K19182	M00964: Fumigaclavine_biosynthesis_chanoclavine_I_aldehyde_fumigaclavine_C
K19183	M00964: Fumigaclavine_biosynthesis_chanoclavine_I_aldehyde_fumigaclavine_C
K19184	M00964: Fumigaclavine_biosynthesis_chanoclavine_I_aldehyde_fumigaclavine_C
K14135	M00964: Fumigaclavine_biosynthesis_chanoclavine_I_aldehyde_fumigaclavine_C
K12696	M00965: Vindoline_biosynthesis_tabersonine_vindoline
K21895	M00965: Vindoline_biosynthesis_tabersonine_vindoline
K22365	M00965: Vindoline_biosynthesis_tabersonine_vindoline
K22323	M00965: Vindoline_biosynthesis_tabersonine_vindoline
K21896	M00965: Vindoline_biosynthesis_tabersonine_vindoline
K12697	M00965: Vindoline_biosynthesis_tabersonine_vindoline
K12698	M00965: Vindoline_biosynthesis_tabersonine_vindoline
K26069	M00966: Equol_biosynthesis_daidzein_equol
K26175	M00966: Equol_biosynthesis_daidzein_equol
K26070	M00966: Equol_biosynthesis_daidzein_equol
K26071	M00966: Equol_biosynthesis_daidzein_equol
K26176	M00967: Flavone_degradation_luteolin_apigenin_DHCA_phloretate
K26178	M00967: Flavone_degradation_luteolin_apigenin_DHCA_phloretate
K22906	M00967: Flavone_degradation_luteolin_apigenin_DHCA_phloretate
K00757	M00968: Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
K26211	M00968: Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
K26212	M00968: Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
K21056	M00968: Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
K26208	M00968: Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
K18931	M00968: Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
K18237	M00968: Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
K01601	M00968: Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
K26210	M00968: Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
K01636	M00968: Pentose_bisphosphate_pathway_nucleoside_degradation_archaea_nucleoside_NMP_3_PGA_glycerone_phosphate
K22569	M00969: Fumagillin_biosynthesis_farnesyl_PP_fumagillin
K21295	M00969: Fumagillin_biosynthesis_farnesyl_PP_fumagillin
K22570	M00969: Fumagillin_biosynthesis_farnesyl_PP_fumagillin
K22571	M00969: Fumagillin_biosynthesis_farnesyl_PP_fumagillin
K22572	M00969: Fumagillin_biosynthesis_farnesyl_PP_fumagillin
K22573	M00969: Fumagillin_biosynthesis_farnesyl_PP_fumagillin
K22574	M00969: Fumagillin_biosynthesis_farnesyl_PP_fumagillin
K22575	M00969: Fumagillin_biosynthesis_farnesyl_PP_fumagillin
K00318	M00970: Proline_degradation_proline_glutamate
K00294	M00970: Proline_degradation_proline_glutamate
K13821	M00970: Proline_degradation_proline_glutamate
K15813	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K20667	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K26481	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K26482	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K26483	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K26484	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K26485	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K26487	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K26488	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K26489	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K26490	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K26491	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K26493	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K26494	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K26495	M00971: QS_7_biosynthesis_2_3_epoxysqualene_QS_7
K00819	M00972: Proline_metabolism
K00286	M00972: Proline_metabolism
K00318	M00972: Proline_metabolism
K00368	M00973: Anammox_nitrite_ammonia_nitrogen
K15864	M00973: Anammox_nitrite_ammonia_nitrogen
K20932	M00973: Anammox_nitrite_ammonia_nitrogen
K20933	M00973: Anammox_nitrite_ammonia_nitrogen
K20934	M00973: Anammox_nitrite_ammonia_nitrogen
K20935	M00973: Anammox_nitrite_ammonia_nitrogen
K00544	M00974: Betaine_metabolism_animals_betaine_glycine
K00315	M00974: Betaine_metabolism_animals_betaine_glycine
K00306	M00974: Betaine_metabolism_animals_betaine_glycine
K00314	M00974: Betaine_metabolism_animals_betaine_glycine
